station_abbr;reference_timestamp;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0
CHU;07.01.2000 19:00;-1.1;-1.7;-0.8;-4.2;-4.8;80.6;4.6;;;;;;;4;196;1.5;5.4;14.4;;;;;0;;-1;;;;;0;
CHU;07.01.2000 20:00;-0.8;-1.1;-0.4;-3.7;-3.9;77.1;4.5;;;;;;;4.7;192;2.5;9;16.9;;;;;0;;-1;;;;;0;
CHU;07.01.2000 21:00;-0.2;-0.6;0.3;-3.3;-3.7;69.7;4.2;;;;;;;5.3;193;2.3;8.3;19.1;;;;;0;;-1;;;;;0;
CHU;07.01.2000 22:00;-0.3;-0.7;-0.1;-3.4;-3.7;67.4;4;;;;;;;5;207;2.2;7.9;18;;;;;0;;-1;;;;;0;
CHU;07.01.2000 23:00;0.1;-0.6;0.6;-3.7;-4.1;65.4;4;;;;;;;4.3;228;1.3;4.7;15.5;;;;;0;;-1;;;;;0;
CHU;08.01.2000 00:00;-0.1;-0.6;0.6;-3.9;-4.2;66.1;4;;;;;;;3.6;207;1;3.6;13;;;;;0;;-1;;;;;0;
CHU;08.01.2000 01:00;-1.5;-2.9;-0.5;-4.8;-5.9;74.4;4.1;;;;;;;3.6;135;0.9;3.2;13;;;;;0;;-1;;;;;0;
CHU;08.01.2000 02:00;-3;-4;-2.3;-6.3;-7.2;80.9;4;;;;;;;2.1;7;0.8;2.9;7.6;;;;;0;;1;;;;;0;
CHU;08.01.2000 03:00;-3.4;-5;-2.7;-7;-7.8;81.3;3.9;;;;;;;2.7;360;0.4;1.4;9.7;;;;;0;;-1;;;;;0;
CHU;08.01.2000 04:00;-3.8;-5.4;-2.5;-7.3;-7.9;81.2;3.7;;;;;;;3;186;0.9;3.2;10.8;;;;;0;;1;;;;;0;
CHU;08.01.2000 05:00;-3.7;-4.1;-3.2;-7.1;-7.7;81.4;3.8;;;;;;;2.3;231;0.8;2.9;8.3;;;;;0;;0;;;;;0;
CHU;08.01.2000 06:00;-3.8;-5.2;-2.8;-7.2;-7.9;81.9;3.8;;;;;;;2.5;194;0.9;3.2;9;;;;;0;;0;;;;;0;
CHU;08.01.2000 07:00;-4.7;-5.7;-3.7;-8.1;-8.9;84.1;3.6;;;;;;;1.8;230;0.8;2.9;6.5;;;;;0;;7;;;;;0;
CHU;08.01.2000 08:00;-4.4;-5.2;-3.7;-7.5;-8;84.2;3.7;;;;;;;1.2;135;0.3;1.1;4.3;;;;;0;;24;;;;;0;
CHU;08.01.2000 09:00;-3.2;-3.9;-2.1;-5.6;-6.7;82.2;4;;;;;;;1.5;207;0.3;1.1;5.4;;;;;0;;102;;;;;25;
CHU;08.01.2000 10:00;-1.2;-1.7;-0.7;-2.3;-3.7;71.3;4;;;;;;;2.5;225;1.1;4;9;;;;;0;;228;;;;;54;
CHU;08.01.2000 11:00;0.9;-0.2;1.9;1.8;0.2;62.2;4;;;;;;;1.7;219;0.8;2.9;6.1;;;;;0;;341;;;;;60;
CHU;08.01.2000 12:00;3.1;3;3.4;4.1;3.6;56.3;4.3;;;;;;;5.3;28;2.3;8.3;19.1;;;;;0;;326;;;;;60;
CHU;08.01.2000 13:00;3.8;3.5;4.1;4.8;4.6;53.2;4.3;;;;;;;5;24;2.4;8.6;18;;;;;0;;263;;;;;60;
CHU;08.01.2000 14:00;4.1;3.9;4.2;4.2;3.2;55.1;4.5;;;;;;;3.5;11;1.6;5.8;12.6;;;;;0;;160;;;;;60;
CHU;08.01.2000 15:00;2.7;1.2;3.7;0.4;-2.1;61.2;4.5;;;;;;;3.2;6;1.1;4;11.5;;;;;0;;41;;;;;27;
CHU;08.01.2000 16:00;0.2;-0.6;1;-3.6;-4.3;71.8;4.4;;;;;;;2.2;225;0.7;2.5;7.9;;;;;0;;2;;;;;0;
CHU;08.01.2000 17:00;-0.7;-0.9;-0.3;-4.5;-4.9;74.7;4.3;;;;;;;2.5;211;0.7;2.5;9;;;;;0;;0;;;;;0;
CHU;08.01.2000 18:00;-2;-2.8;-1;-6;-6.2;79;4.2;;;;;;;2.3;220;0.8;2.9;8.3;;;;;0;;0;;;;;0;
CHU;08.01.2000 19:00;-1.6;-2;-1;-4.9;-5.3;79.2;4.3;;;;;;;2.9;200;1.2;4.3;10.4;;;;;0;;1;;;;;0;
CHU;08.01.2000 20:00;-1.4;-2;-1.1;-3.6;-5;78.3;4.3;;;;;;;2.7;186;1;3.6;9.7;;;;;0;;1;;;;;0;
CHU;08.01.2000 21:00;-1;-1.3;-0.5;-3;-3.2;77.2;4.4;;;;;;;2.4;169;0.6;2.2;8.6;;;;;0;;1;;;;;0;
CHU;08.01.2000 22:00;-0.7;-1.1;-0.3;-2.6;-3;75.6;4.4;;;;;;;3.6;172;1.5;5.4;13;;;;;0;;1;;;;;0;
CHU;08.01.2000 23:00;-1;-1.3;-0.5;-2.8;-3;75.7;4.3;;;;;;;3.1;214;1.1;4;11.2;;;;;0;;1;;;;;0;
CHU;09.01.2000 00:00;-0.9;-1.5;-0.7;-2.7;-2.9;75.5;4.3;;;;;;;2.2;186;0.9;3.2;7.9;;;;;0;;3;;;;;0;
CHU;09.01.2000 01:00;-0.7;-1.2;-0.4;-2.3;-2.9;74.7;4.4;;;;;;;3.2;180;1.6;5.8;11.5;;;;;0;;1;;;;;0;
CHU;09.01.2000 02:00;-0.6;-0.9;-0.4;-2.3;-2.6;74.3;4.3;;;;;;;3.4;193;1.3;4.7;12.2;;;;;0;;3;;;;;0;
CHU;09.01.2000 03:00;-0.4;-0.4;-0.3;-1.8;-2;72.6;4.3;;;;;;;3.8;186;1.8;6.5;13.7;;;;;0;;-1;;;;;0;
CHU;09.01.2000 04:00;-0.3;-0.7;-0.1;-2;-2.4;72.4;4.3;;;;;;;3.6;186;0.9;3.2;13;;;;;0;;1;;;;;0;
CHU;09.01.2000 05:00;0.1;-0.1;0.2;-1.4;-1.9;70.7;4.4;;;;;;;2.8;174;1.1;4;10.1;;;;;0;;-1;;;;;0;
CHU;09.01.2000 06:00;0.1;-0.4;0.3;-1.1;-1.6;71.9;4.4;;;;;;;4.2;173;1.7;6.1;15.1;;;;;0;;0;;;;;0;
CHU;09.01.2000 07:00;0.3;0.2;0.5;-1;-1.2;69.8;4.4;;;;;;;3.5;183;2;7.2;12.6;;;;;0;;7;;;;;0;
CHU;09.01.2000 08:00;0.6;0.3;0.8;-0.2;-1;68.6;4.4;;;;;;;3.4;180;1.7;6.1;12.2;;;;;0;;58;;;;;0;
CHU;09.01.2000 09:00;0.9;0.4;1.4;0.7;0.1;69.1;4.5;;;;;;;2.5;216;0.9;3.2;9;;;;;0;;93;;;;;0;
CHU;09.01.2000 10:00;1.9;1.4;2.3;3;2;63.4;4.4;;;;;;;1.4;217;0.5;1.8;5;;;;;0;;151;;;;;0;
CHU;09.01.2000 11:00;2.7;2.3;2.9;4.2;3.9;61.3;4.6;;;;;;;1.7;219;0.7;2.5;6.1;;;;;0;;185;;;;;0;
CHU;09.01.2000 12:00;3.3;3;3.6;4.8;4.6;58.2;4.5;;;;;;;1.6;240;0.8;2.9;5.8;;;;;0;;170;;;;;0;
CHU;09.01.2000 13:00;3.9;3.5;4.1;4.5;4.1;56.5;4.6;;;;;;;1.4;225;0.5;1.8;5;;;;;0;;131;;;;;0;
CHU;09.01.2000 14:00;4.2;3.9;4.5;3.8;3.2;58.1;4.8;;;;;;;2.5;11;0.6;2.2;9;;;;;0;;80;;;;;0;
CHU;09.01.2000 15:00;3.5;3.1;3.8;2;1.4;63.5;5;;;;;;;1.3;360;0.5;1.8;4.7;;;;;0;;28;;;;;0;
CHU;09.01.2000 16:00;2.9;2.6;3.2;1.2;1;67.8;5.1;;;;;;;1.5;270;0.6;2.2;5.4;;;;;0;;0;;;;;0;
CHU;09.01.2000 17:00;2.5;2.2;2.8;0.8;0.7;72.3;5.3;;;;;;;1.1;225;0.3;1.1;4;;;;;0;;-1;;;;;0;
CHU;09.01.2000 18:00;2;1.8;2.4;0.4;0.3;77.3;5.5;;;;;;;1;243;0.3;1.1;3.6;;;;;0;;1;;;;;0;
CHU;09.01.2000 19:00;1.9;1.5;2.2;0.4;0.2;78.5;5.5;;;;;;;1.5;225;0.6;2.2;5.4;;;;;0;;-1;;;;;0;
CHU;09.01.2000 20:00;1.6;1.4;1.8;-0.1;-0.5;80.1;5.5;;;;;;;1.6;219;0.6;2.2;5.8;;;;;0;;0;;;;;0;
CHU;09.01.2000 21:00;1.2;1;1.4;-0.5;-1.1;81.8;5.4;;;;;;;1.7;202;0.5;1.8;6.1;;;;;0;;-1;;;;;0;
CHU;09.01.2000 22:00;1.3;1.1;1.4;-0.1;-0.2;81.1;5.4;;;;;;;2;207;0.7;2.5;7.2;;;;;0;;0;;;;;0;
CHU;09.01.2000 23:00;1.4;1.2;1.7;0.1;-0.1;79.9;5.4;;;;;;;1.8;188;0.7;2.5;6.5;;;;;0;;0;;;;;0;
CHU;10.01.2000 00:00;1.2;1.1;1.3;-0.2;-0.3;81;5.4;;;;;;;1.5;225;0.3;1.1;5.4;;;;;0;;-1;;;;;0;
CHU;10.01.2000 01:00;1.2;0.9;1.3;-0.1;-0.3;82.9;5.5;;;;;;;1.1;225;0.1;0.4;4;;;;;0;;1;;;;;0;
CHU;10.01.2000 02:00;1.2;1;1.4;0;-0.2;83.7;5.6;;;;;;;1.6;360;0.4;1.4;5.8;;;;;0;;-1;;;;;0;
CHU;10.01.2000 03:00;1.2;1;1.5;-0.2;-0.3;83;5.6;;;;;;;0.8;243;0.2;0.7;2.9;;;;;0;;0;;;;;0;
CHU;10.01.2000 04:00;1.1;0.9;1.3;-0.1;-0.1;84.7;5.6;;;;;;;1.4;225;0.3;1.1;5;;;;;0;;0;;;;;0;
CHU;10.01.2000 05:00;1.2;1;1.2;0.1;0;83.6;5.6;;;;;;;1.3;207;0.5;1.8;4.7;;;;;0;;0;;;;;0;
CHU;10.01.2000 06:00;1.2;1;1.3;0.2;0.1;86.4;5.8;;;;;;;1.4;236;0.4;1.4;5;;;;;0;;1;;;;;0;
CHU;10.01.2000 07:00;1.6;1.3;1.7;0.5;0.2;82.6;5.6;;;;;;;1.4;207;0.5;1.8;5;;;;;0;;6;;;;;0;
CHU;10.01.2000 08:00;1.9;1.8;1.9;1;0.8;80.8;5.7;;;;;;;1.5;236;0.4;1.4;5.4;;;;;0;;23;;;;;0;
CHU;10.01.2000 09:00;2.2;1.9;2.3;2.3;1.4;80;5.7;;;;;;;1.1;270;0.2;0.7;4;;;;;0;;65;;;;;0;
CHU;10.01.2000 10:00;2.6;2.4;2.9;3.3;2.9;76.7;5.7;;;;;;;0.7;180;0.2;0.7;2.5;;;;;0;;96;;;;;0;
CHU;10.01.2000 11:00;3.4;2.9;3.6;3.8;3.7;74.9;5.8;;;;;;;2.8;14;0.6;2.2;10.1;;;;;0;;93;;;;;0;
CHU;10.01.2000 12:00;3.4;3.3;3.5;3.9;3.7;76.5;5.9;;;;;;;4.3;19;2.1;7.6;15.5;;;;;0;;103;;;;;0;
CHU;10.01.2000 13:00;3.6;3.5;3.7;3.9;3.6;82.5;6.5;;;;;;;5.3;37;3.1;11.2;19.1;;;;;0;;116;;;;;0;
CHU;10.01.2000 14:00;3.6;3.5;3.7;3.3;2.8;86;6.8;;;;;;;6;41;2.8;10.1;21.6;;;;;0;;66;;;;;0;
CHU;10.01.2000 15:00;3.3;3.2;3.4;2.5;2.2;86.3;6.7;;;;;;;5.9;45;2.7;9.7;21.2;;;;;0;;14;;;;;0;
CHU;10.01.2000 16:00;3.2;3.2;3.3;2.2;2.1;88.2;6.8;;;;;;;4;74;1.8;6.5;14.4;;;;;0;;0;;;;;0;
CHU;10.01.2000 17:00;3.2;3.1;3.2;2.1;2;88.6;6.8;;;;;;;3.9;69;1.8;6.5;14;;;;;0;;0;;;;;0;
CHU;10.01.2000 18:00;3.1;3;3.2;2;1.8;89.4;6.8;;;;;;;4.2;39;0.8;2.9;15.1;;;;;0;;1;;;;;0;
CHU;10.01.2000 19:00;3;2.9;3.1;1.9;1.7;89.6;6.8;;;;;;;2.1;11;0.6;2.2;7.6;;;;;0;;1;;;;;0;
CHU;10.01.2000 20:00;2.9;2.8;3;1.8;1.6;90.3;6.8;;;;;;;2.6;16;0.7;2.5;9.4;;;;;0;;-1;;;;;0;
CHU;10.01.2000 21:00;2.6;2.3;2.8;1.5;1.3;91.7;6.7;;;;;;;1.3;297;0.3;1.1;4.7;;;;;0;;1;;;;;0;
CHU;10.01.2000 22:00;2.4;2.2;2.6;1.4;1.3;93.2;6.8;;;;;;;1;225;0.3;1.1;3.6;;;;;0;;1;;;;;0;
CHU;10.01.2000 23:00;2.4;2.3;2.5;1.5;1.4;94.4;6.9;;;;;;;3;23;0.9;3.2;10.8;;;;;0;;1;;;;;0;
CHU;11.01.2000 00:00;2.5;2.2;2.8;1.6;1.5;94.1;6.9;;;;;;;2.1;7;0.8;2.9;7.6;;;;;0;;1;;;;;0;
CHU;11.01.2000 01:00;2.4;2.3;2.5;1.5;1.4;94.1;6.8;;;;;;;1.6;23;0.8;2.9;5.8;;;;;0;;2;;;;;0;
CHU;11.01.2000 02:00;2.3;2.3;2.4;1.5;1.4;92.9;6.7;;;;;;;1.8;31;0.7;2.5;6.5;;;;;0;;1;;;;;0;
CHU;11.01.2000 03:00;1.9;1.6;2.1;1.2;1;94.4;6.6;;;;;;;1.3;315;0.4;1.4;4.7;;;;;0;;0;;;;;0;
CHU;11.01.2000 04:00;2;1.7;2.2;1.3;1.1;94.5;6.7;;;;;;;1.1;342;0.4;1.4;4;;;;;0;;-1;;;;;0;
CHU;11.01.2000 05:00;2.3;2.1;2.5;1.4;1.3;92.8;6.7;;;;;;;3.3;34;1.5;5.4;11.9;;;;;0;;1;;;;;0;
CHU;11.01.2000 06:00;2.3;2.2;2.4;1.3;1.2;91.1;6.6;;;;;;;5.3;45;2.5;9;19.1;;;;;0;;0;;;;;0;
CHU;11.01.2000 07:00;2.3;2.2;2.3;1.3;1.3;91.1;6.5;;;;;;;3.8;35;1.2;4.3;13.7;;;;;0;;1;;;;;0;
CHU;11.01.2000 08:00;2.5;2.3;2.6;1.7;1.5;90.9;6.6;;;;;;;2.8;10;1.2;4.3;10.1;;;;;0;;26;;;;;0;
CHU;11.01.2000 09:00;2.6;2.4;2.8;2.4;2.1;88.5;6.5;;;;;;;2.2;16;0.8;2.9;7.9;;;;;0;;86;;;;;0;
CHU;11.01.2000 10:00;2.6;2.5;2.8;3.2;2.7;88.1;6.5;;;;;;;1.4;270;0.4;1.4;5;;;;;0;;109;;;;;0;
CHU;11.01.2000 11:00;2.9;2.8;3.2;4.2;4;84.7;6.4;;;;;;;1.4;243;0.6;2.2;5;;;;;0;;149;;;;;0;
CHU;11.01.2000 12:00;3.3;3;3.5;3.8;3.4;83.7;6.4;;;;;;;4.8;20;1.6;5.8;17.3;;;;;0;;140;;;;;0;
CHU;11.01.2000 13:00;2.9;2.8;2.9;3.2;3.1;83.7;6.3;;;;;;;5.2;32;3.1;11.2;18.7;;;;;0;;104;;;;;0;
CHU;11.01.2000 14:00;2.9;2.8;3.2;2.8;2.5;83.7;6.3;;;;;;;5.3;32;3.1;11.2;19.1;;;;;0;;70;;;;;0;
CHU;11.01.2000 15:00;2.7;2.6;2.7;2.1;1.8;82.8;6.1;;;;;;;4.6;31;2.5;9;16.6;;;;;0;;23;;;;;0;
CHU;11.01.2000 16:00;2.5;2.4;2.6;1.6;1.5;82.2;6;;;;;;;3.7;38;1.6;5.8;13.3;;;;;0;;-1;;;;;0;
CHU;11.01.2000 17:00;2.2;1.9;2.5;0.4;-0.4;83.2;6;;;;;;;1.6;326;0.5;1.8;5.8;;;;;0;;0;;;;;0;
CHU;11.01.2000 18:00;1.8;1.6;1.9;-0.6;-0.9;86;6;;;;;;;1.1;225;0.3;1.1;4;;;;;0;;-2;;;;;0;
CHU;11.01.2000 19:00;1.6;1.1;2;-1.4;-2.1;85.7;5.9;;;;;;;1.1;225;0.3;1.1;4;;;;;0;;-3;;;;;0;
CHU;11.01.2000 20:00;0.5;-0.1;0.9;-2.4;-3;87.7;5.6;;;;;;;1.1;63;0.3;1.1;4;;;;;0;;-2;;;;;0;
CHU;11.01.2000 21:00;0;-0.5;0.6;-3.1;-3.5;87.8;5.4;;;;;;;1.9;90;0.2;0.7;6.8;;;;;0;;-3;;;;;0;
CHU;11.01.2000 22:00;-0.6;-1.3;-0.2;-3.6;-4.2;87.7;5.1;;;;;;;1.2;360;0.2;0.7;4.3;;;;;0;;-2;;;;;0;
CHU;11.01.2000 23:00;-1.1;-1.8;-0.6;-4.9;-5.3;86.7;4.9;;;;;;;2.2;239;0.7;2.5;7.9;;;;;0;;-4;;;;;0;
CHU;12.01.2000 00:00;-1.2;-1.7;-0.9;-4.7;-4.9;85.5;4.8;;;;;;;3.5;231;1.3;4.7;12.6;;;;;0;;-3;;;;;0;
CHU;12.01.2000 01:00;-0.4;-1;0.1;-3.7;-4.3;70.6;4.2;;;;;;;6.1;198;1.9;6.8;22;;;;;0;;-3;;;;;0;
CHU;12.01.2000 02:00;-0.3;-0.4;0.1;-3.4;-3.7;66.7;4;;;;;;;7.4;187;3.5;12.6;26.6;;;;;0;;-4;;;;;0;
CHU;12.01.2000 03:00;-0.4;-0.6;-0.2;-3.5;-4;65.6;3.9;;;;;;;8;193;3.2;11.5;28.8;;;;;0;;-1;;;;;0;
CHU;12.01.2000 04:00;-0.9;-1.3;-0.4;-3.9;-4.4;66;3.8;;;;;;;7;203;2.1;7.6;25.2;;;;;0;;0;;;;;0;
CHU;12.01.2000 05:00;-1.7;-1.9;-1.2;-4.7;-5.1;68.9;3.7;;;;;;;4.3;211;1.8;6.5;15.5;;;;;0;;0;;;;;0;
CHU;12.01.2000 06:00;-2.4;-2.7;-2;-5.2;-5.7;71.3;3.7;;;;;;;4.6;204;2;7.2;16.6;;;;;0;;0;;;;;0;
CHU;12.01.2000 07:00;-2.4;-2.9;-2.1;-5;-5.4;69.8;3.6;;;;;;;4.7;216;1.8;6.5;16.9;;;;;0;;6;;;;;0;
CHU;12.01.2000 08:00;-2.5;-2.7;-2.2;-5.4;-5.8;68.2;3.5;;;;;;;3.5;221;1.1;4;12.6;;;;;0;;25;;;;;0;
CHU;12.01.2000 09:00;-2.1;-2.9;-1.2;-4.3;-5.7;68.3;3.6;;;;;;;3.8;202;1.6;5.8;13.7;;;;;0;;119;;;;;29;
CHU;12.01.2000 10:00;-0.5;-1.2;0.2;-0.7;-2.5;60.9;3.6;;;;;;;3.6;209;1.3;4.7;13;;;;;0;;238;;;;;57;
CHU;12.01.2000 11:00;1.2;0.6;2.2;3.4;2;53.7;3.6;;;;;;;1.5;252;0.3;1.1;5.4;;;;;0;;355;;;;;60;
CHU;12.01.2000 12:00;1.6;1.4;1.8;3.4;2.8;56.5;3.9;;;;;;;5.4;31;3.5;12.6;19.4;;;;;0;;342;;;;;60;
CHU;12.01.2000 13:00;2;1.9;2.2;3.8;3.6;58.2;4.1;;;;;;;6.5;33;4;14.4;23.4;;;;;0;;279;;;;;60;
CHU;12.01.2000 14:00;2;1.9;2.2;2.8;1.9;59;4.2;;;;;;;6;33;3.5;12.6;21.6;;;;;0;;175;;;;;60;
CHU;12.01.2000 15:00;1.1;0.3;1.7;-0.6;-2.7;64.6;4.3;;;;;;;4.2;11;1.5;5.4;15.1;;;;;0;;54;;;;;31;
CHU;12.01.2000 16:00;-0.5;-1.5;-0.1;-4.1;-4.7;73.2;4.3;;;;;;;2.4;360;0.8;2.9;8.6;;;;;0;;1;;;;;0;
CHU;12.01.2000 17:00;-1.8;-2.7;-1.4;-5.5;-6.5;77.5;4.2;;;;;;;1.1;243;0.3;1.1;4;;;;;0;;0;;;;;0;
CHU;12.01.2000 18:00;-2.1;-2.8;-1.8;-6.1;-6.6;76.9;4;;;;;;;1.6;207;0.5;1.8;5.8;;;;;0;;0;;;;;0;
CHU;12.01.2000 19:00;-2.4;-2.7;-2.1;-6.1;-6.7;77.8;4;;;;;;;2.4;214;0.9;3.2;8.6;;;;;0;;0;;;;;0;
CHU;12.01.2000 20:00;-3;-4.1;-1.8;-6.8;-8.1;81.1;4;;;;;;;1.6;225;0.4;1.4;5.8;;;;;0;;0;;;;;0;
CHU;12.01.2000 21:00;-3.6;-4.9;-2.5;-7;-8;80;3.8;;;;;;;2.1;157;0.8;2.9;7.6;;;;;0;;0;;;;;0;
CHU;12.01.2000 22:00;-3.6;-4.2;-2.7;-7.3;-7.9;78.3;3.7;;;;;;;2.2;180;0.9;3.2;7.9;;;;;0;;0;;;;;0;
CHU;12.01.2000 23:00;-3.2;-4.3;-2.6;-6.5;-7.8;74.2;3.6;;;;;;;3.9;165;1.5;5.4;14;;;;;0;;0;;;;;0;
CHU;13.01.2000 00:00;-3.1;-3.8;-2.8;-6.5;-7.5;72.4;3.5;;;;;;;3;160;1.5;5.4;10.8;;;;;0;;0;;;;;0;
CHU;13.01.2000 01:00;-3.6;-4.5;-3.1;-7.1;-8.1;73.7;3.4;;;;;;;3.4;173;1.6;5.8;12.2;;;;;0;;0;;;;;0;
CHU;13.01.2000 02:00;-3.8;-4.5;-3.3;-7.2;-7.9;70.1;3.3;;;;;;;3.3;189;1.3;4.7;11.9;;;;;0;;0;;;;;0;
CHU;13.01.2000 03:00;-3.8;-4.7;-3.5;-7.2;-8.1;70;3.3;;;;;;;2.8;172;1.4;5;10.1;;;;;0;;1;;;;;0;
CHU;13.01.2000 04:00;-3.8;-4.1;-3.7;-7.8;-8.6;65.8;3.1;;;;;;;2.5;175;1.2;4.3;9;;;;;0;;0;;;;;0;
CHU;13.01.2000 05:00;-4.1;-5.2;-3.5;-7.8;-8.6;68.5;3.1;;;;;;;2.9;171;1.2;4.3;10.4;;;;;0;;0;;;;;0;
CHU;13.01.2000 06:00;-4.1;-4.6;-3.8;-8.1;-8.9;63;2.8;;;;;;;3.1;184;1.4;5;11.2;;;;;0;;2;;;;;0;
CHU;13.01.2000 07:00;-3.9;-4.2;-3.6;-7.5;-7.7;62.3;2.8;;;;;;;4.1;201;1.4;5;14.8;;;;;0;;6;;;;;0;
CHU;13.01.2000 08:00;-3.9;-4.3;-3.5;-7.1;-7.7;61.4;2.8;;;;;;;3.6;200;1.5;5.4;13;;;;;0;;24;;;;;0;
CHU;13.01.2000 09:00;-2.5;-3.3;-1.7;-5;-6.6;55.7;2.9;;;;;;;4.3;198;1.4;5;15.5;;;;;0;;125;;;;;29;
CHU;13.01.2000 10:00;-0.2;-1.1;0.6;-1.1;-2.9;47.3;2.8;;;;;;;4.7;209;1.8;6.5;16.9;;;;;0;;247;;;;;58;
CHU;13.01.2000 11:00;1.7;1;2.5;3.5;1.9;42.3;2.9;;;;;;;4.4;207;1.6;5.8;15.8;;;;;0;;364;;;;;60;
CHU;13.01.2000 12:00;2.9;2.5;3.5;5;4.6;37.3;2.8;;;;;;;2.5;225;0.7;2.5;9;;;;;0;;353;;;;;60;
CHU;13.01.2000 13:00;3.9;3.2;4.5;6;5.6;35.9;2.9;;;;;;;3;281;1.1;4;10.8;;;;;0;;288;;;;;60;
CHU;13.01.2000 14:00;3.2;2.6;3.7;3.8;2.4;43.6;3.3;;;;;;;6.1;29;3.1;11.2;22;;;;;0;;183;;;;;60;
CHU;13.01.2000 15:00;1.6;0.8;2.6;-0.5;-3.4;50;3.4;;;;;;;5.1;24;2.2;7.9;18.4;;;;;0;;56;;;;;31;
CHU;13.01.2000 16:00;-0.7;-1.7;0.3;-4.7;-5.7;62.3;3.6;;;;;;;2.2;342;0.5;1.8;7.9;;;;;0;;3;;;;;0;
CHU;13.01.2000 17:00;-1.8;-2.7;-1;-6.3;-6.7;65.5;3.5;;;;;;;2.1;207;0.5;1.8;7.6;;;;;0;;0;;;;;0;
CHU;13.01.2000 18:00;-1.9;-2.1;-1.6;-5.5;-6.2;64;3.4;;;;;;;4;202;2;7.2;14.4;;;;;0;;0;;;;;0;
CHU;13.01.2000 19:00;-1.8;-2.1;-1.5;-4.7;-5.3;62.7;3.4;;;;;;;4.5;189;2.4;8.6;16.2;;;;;0;;0;;;;;0;
CHU;13.01.2000 20:00;-2;-3.1;-1.4;-5.3;-6.5;60.3;3.2;;;;;;;5.1;207;2;7.2;18.4;;;;;0;;0;;;;;0;
CHU;13.01.2000 21:00;-1.4;-2.3;-0.8;-4.6;-5.6;54.1;3;;;;;;;5.3;212;2.5;9;19.1;;;;;0;;0;;;;;0;
CHU;13.01.2000 22:00;-1.7;-2.2;-1.3;-5.4;-6.1;52.2;2.8;;;;;;;5.6;204;2;7.2;20.2;;;;;0;;0;;;;;0;
CHU;13.01.2000 23:00;-2.3;-3;-2;-6.4;-7.3;56.3;2.9;;;;;;;3.2;184;1.3;4.7;11.5;;;;;0;;0;;;;;0;
CHU;14.01.2000 00:00;-3.1;-3.6;-2.4;-7.6;-8.2;60;2.9;;;;;;;2.4;220;0.8;2.9;8.6;;;;;0;;0;;;;;0;
CHU;14.01.2000 01:00;-3.2;-4.4;-2.8;-6.8;-8.5;59.5;2.8;;;;;;;4.4;162;1.7;6.1;15.8;;;;;0;;0;;;;;0;
CHU;14.01.2000 02:00;-3.2;-3.7;-2.9;-6.5;-6.9;56.6;2.7;;;;;;;3.8;177;2;7.2;13.7;;;;;0;;0;;;;;0;
CHU;14.01.2000 03:00;-3.6;-4.1;-3.4;-7.1;-7.8;58.9;2.8;;;;;;;4.3;169;1.5;5.4;15.5;;;;;0;;1;;;;;0;
CHU;14.01.2000 04:00;-3.9;-4.6;-3.5;-7.6;-8;60.1;2.8;;;;;;;3.5;173;1.7;6.1;12.6;;;;;0;;0;;;;;0;
CHU;14.01.2000 05:00;-3.8;-4;-3.7;-7.1;-7.5;58.9;2.7;;;;;;;3.4;171;1.9;6.8;12.2;;;;;0;;0;;;;;0;
CHU;14.01.2000 06:00;-4.2;-4.8;-3.9;-8;-8.7;60.7;2.7;;;;;;;3.6;170;1.7;6.1;13;;;;;0;;-1;;;;;0;
CHU;14.01.2000 07:00;-4.1;-4.5;-3.9;-7.5;-7.8;59.3;2.7;;;;;;;3.5;184;1.6;5.8;12.6;;;;;0;;7;;;;;0;
CHU;14.01.2000 08:00;-4.2;-4.6;-3.8;-7;-7.8;60;2.7;;;;;;;4.4;208;1.5;5.4;15.8;;;;;0;;26;;;;;0;
CHU;14.01.2000 09:00;-2.7;-3.9;-1;-4.5;-6.3;54.7;2.7;;;;;;;6.4;197;2.2;7.9;23;;;;;0;;128;;;;;30;
CHU;14.01.2000 10:00;0.1;-0.9;1;-0.1;-2.2;45.9;2.8;;;;;;;5.8;198;2;7.2;20.9;;;;;0;;252;;;;;59;
CHU;14.01.2000 11:00;1.9;1.3;2.6;3.6;2.6;40;2.8;;;;;;;8.3;234;2.9;10.4;29.9;;;;;0;;360;;;;;60;
CHU;14.01.2000 12:00;3.4;2.7;4;5.4;4.8;37.2;2.9;;;;;;;5.6;214;1.8;6.5;20.2;;;;;0;;349;;;;;60;
CHU;14.01.2000 13:00;4.7;4.4;5;6.4;6.2;33;2.9;;;;;;;4.6;225;2.2;7.9;16.6;;;;;0;;288;;;;;60;
CHU;14.01.2000 14:00;5.1;4.6;5.4;5.8;4.4;35.4;3.1;;;;;;;4;315;1.6;5.8;14.4;;;;;0;;182;;;;;60;
CHU;14.01.2000 15:00;3.1;1.9;4.2;1;-2.2;45;3.4;;;;;;;4.3;14;1.7;6.1;15.5;;;;;0;;56;;;;;30;
